bayc_id,bakc_id,mayc_m1_id,mayc_m2_id,mayc_m3_id,all_mayc_ids,notes,source_confidence
5922,5922,21844,,,21844,,confirmed
5923,5923,21846,,,21846,,confirmed
5924,5924,,21849,,21849,,confirmed
5925,5925,,,,,NO_MAYC,confirmed
5926,5926,21852,21853,,"21852,21853",,confirmed
5927,5927,21854,,,21854,,confirmed
5928,,21856,21857,,"21856,21857",NO_BAKC,confirmed
5929,5929,21858,21859,,"21858,21859",,confirmed
5930,5930,,,,,NO_MAYC,confirmed
5931,5931,,,,,NO_MAYC,confirmed
5932,5932,21864,21865,,"21864,21865",,confirmed
5933,5933,21866,,,21866,,confirmed
5934,5934,,,,,NO_MAYC,confirmed
5935,5935,,,,,NO_MAYC,confirmed
5936,5936,21872,,,21872,,confirmed
5937,5937,21874,,,21874,,confirmed
5938,5938,,,,,NO_MAYC,confirmed
5939,5939,21878,21879,,"21878,21879",,confirmed
5940,5940,21880,21881,,"21880,21881",,confirmed
5941,5941,21882,21883,,"21882,21883",,confirmed
5942,5942,,,,,NO_MAYC,confirmed
5943,5943,,,,,NO_MAYC,confirmed
5944,5944,,,,,NO_MAYC,confirmed
5945,5945,,,,,NO_MAYC,confirmed
5946,5946,,,,,NO_MAYC,confirmed
5947,5947,,,,,NO_MAYC,confirmed
5948,5948,,,,,NO_MAYC,confirmed
5949,5949,,,,,NO_MAYC,confirmed
5950,5950,,,,,NO_MAYC,confirmed
5951,5951,,21903,,21903,,confirmed
5952,5952,21904,,,21904,,confirmed
5953,5953,21906,21907,,"21906,21907",,confirmed
5954,5954,,,,,NO_MAYC,confirmed
5955,5955,21910,,,21910,,confirmed
5956,5956,21912,,,21912,,confirmed
5957,5957,21914,,,21914,,confirmed
5958,5958,21916,,,21916,,confirmed
5959,5959,,,,,NO_MAYC,confirmed
5960,5960,21920,21921,,"21920,21921",,confirmed
5961,5961,,,,,NO_MAYC,confirmed
5962,5962,,21925,,21925,,confirmed
5963,5963,,21927,,21927,,confirmed
5964,5964,21928,21929,,"21928,21929",,confirmed
5965,5965,21930,,,21930,,confirmed
5966,5966,21932,,,21932,,confirmed
5967,5967,21934,,,21934,,confirmed
5968,5968,21936,21937,,"21936,21937",,confirmed
5969,5969,21938,21939,,"21938,21939",,confirmed
5970,5970,,,,,NO_MAYC,confirmed
5971,5971,,,,,NO_MAYC,confirmed
5972,5972,21944,,,21944,,confirmed
5973,5973,21946,,,21946,,confirmed
5974,5974,21948,,,21948,,confirmed
5975,5975,21950,,,21950,,confirmed
5976,5976,21952,21953,,"21952,21953",,confirmed
5977,5977,21954,,,21954,,confirmed
5978,5978,21956,,,21956,,confirmed
5979,5979,21958,21959,,"21958,21959",,confirmed
5980,5980,21960,,,21960,,confirmed
5981,5981,21962,,,21962,,confirmed
5982,5982,21964,,,21964,,confirmed
5983,5983,,,,,NO_MAYC,confirmed
5984,5984,21968,,,21968,,confirmed
5985,5985,21970,,,21970,,confirmed
5986,5986,,,,,NO_MAYC,confirmed
5987,5987,,,,,NO_MAYC,confirmed
5988,5988,,,,,NO_MAYC,confirmed
5989,5989,21978,,,21978,,confirmed
5990,5990,21980,21981,,"21980,21981",,confirmed
5991,5991,21982,,,21982,,confirmed
5992,5992,21984,,,21984,,confirmed
5993,5993,21986,,,21986,,confirmed
5994,5994,,,,,NO_MAYC,confirmed
5995,5995,21990,,,21990,,confirmed
5996,5996,21992,,,21992,,confirmed
5997,5997,21994,,,21994,,confirmed
5998,,21996,,,21996,NO_BAKC,confirmed
5999,5999,21998,,,21998,,confirmed
6000,6000,22000,22001,,"22000,22001",,confirmed
6001,6001,22002,,,22002,,confirmed
6002,6002,22004,,,22004,,confirmed
6003,6003,22006,,,22006,,confirmed
6004,6004,22008,,,22008,,confirmed
6005,6005,,,,,NO_MAYC,confirmed
6006,6006,,,,,NO_MAYC,confirmed
6007,6007,22014,,,22014,,confirmed
6008,6008,22016,22017,,"22016,22017",,confirmed
6009,6009,22018,,,22018,,confirmed
6010,6010,22020,,,22020,,confirmed
6011,6011,22022,22023,,"22022,22023",,confirmed
6012,6012,22024,22025,,"22024,22025",,confirmed
6013,6013,22026,,,22026,,confirmed
6014,6014,22028,,,22028,,confirmed
6015,6015,22030,,,22030,,confirmed
6016,6016,22032,,,22032,,confirmed
6017,6017,22034,,,22034,,confirmed
6018,6018,22036,,,22036,,confirmed
6019,6019,22038,,,22038,,confirmed
6020,6020,,,,,NO_MAYC,confirmed
6021,6021,,,,,NO_MAYC,confirmed
6022,6022,,,,,NO_MAYC,confirmed
6023,6023,22046,22047,,"22046,22047",,confirmed
6024,,22048,22049,,"22048,22049",NO_BAKC,confirmed
6025,6025,22050,,,22050,,confirmed
6026,6026,,,,,NO_MAYC,confirmed
6027,6027,,22055,,22055,,confirmed
6028,6028,22056,,,22056,,confirmed
6029,6029,,22059,,22059,,confirmed
6030,6030,22060,,,22060,,confirmed
6031,6031,22062,,,22062,,confirmed
6032,6032,22064,22065,,"22064,22065",,confirmed
6033,6033,22066,,,22066,,confirmed
6034,6034,,,,,NO_MAYC,confirmed
6035,6035,22070,,,22070,,confirmed
6036,6036,22072,,,22072,,confirmed
6037,6037,22074,,,22074,,confirmed
6038,6038,22076,,,22076,,confirmed
6039,6039,22078,,,22078,,confirmed
6040,6040,22080,,,22080,,confirmed
6041,6041,,22083,,22083,,confirmed
6042,6042,22084,,,22084,,confirmed
6043,6043,22086,,,22086,,confirmed
6044,6044,,,,,NO_MAYC,confirmed
6045,6045,22090,,,22090,,confirmed
6046,6046,22092,,,22092,,confirmed
6047,6047,22094,22095,,"22094,22095",,confirmed
6048,6048,,,,,NO_MAYC,confirmed
6049,6049,22098,,,22098,,confirmed
6050,6050,,,,,NO_MAYC,confirmed
6051,6051,22102,,,22102,,confirmed
6052,6052,22104,,,22104,,confirmed
6053,6053,22106,,,22106,,confirmed
6054,6054,22108,,,22108,,confirmed
6055,6055,,,,,NO_MAYC,confirmed
6056,6056,,,,,NO_MAYC,confirmed
6057,6057,22114,,,22114,,confirmed
6058,6058,22116,,,22116,,confirmed
6059,6059,22118,,,22118,,confirmed
6060,6060,22120,,,22120,,confirmed
6061,6061,,,,,NO_MAYC,confirmed
6062,6062,22124,22125,,"22124,22125",,confirmed
6063,6063,,,,,NO_MAYC,confirmed
6064,6064,22128,22129,,"22128,22129",,confirmed
6065,6065,22130,,,22130,,confirmed
6066,6066,,,,,NO_MAYC,confirmed
6067,6067,22134,,,22134,,confirmed
6068,6068,22136,,,22136,,confirmed
6069,6069,22138,22139,,"22138,22139",,confirmed
6070,6070,22140,,,22140,,confirmed
6071,6071,,,,,NO_MAYC,confirmed
6072,6072,22144,,,22144,,confirmed
6073,,,,,,NO_MAYC; NO_BAKC,confirmed
6074,6074,22148,,,22148,,confirmed
6075,6075,22150,,,22150,,confirmed
6076,6076,,,,,NO_MAYC,confirmed
6077,6077,22154,22155,,"22154,22155",,confirmed
6078,6078,,,,,NO_MAYC,confirmed
6079,6079,22158,,,22158,,confirmed
6080,6080,22160,22161,,"22160,22161",,confirmed
6081,6081,22162,,,22162,,confirmed
6082,6082,22164,22165,,"22164,22165",,confirmed
6083,6083,22166,22167,,"22166,22167",,confirmed
6084,6084,,,,,NO_MAYC,confirmed
6085,6085,22170,,,22170,,confirmed
6086,6086,22172,,,22172,,confirmed
6087,6087,22174,,,22174,,confirmed
6088,6088,22176,,,22176,,confirmed
6089,6089,22178,,,22178,,confirmed
6090,6090,22180,,,22180,,confirmed
6091,6091,22182,,,22182,,confirmed
6092,6092,22184,22185,,"22184,22185",,confirmed
6093,6093,22186,,,22186,,confirmed
6094,6094,,,,,NO_MAYC,confirmed
6095,6095,22190,,,22190,,confirmed
6096,6096,,22193,,22193,,confirmed
6097,6097,22194,,,22194,,confirmed
6098,6098,22196,,,22196,,confirmed
6099,6099,22198,,,22198,,confirmed
6100,6100,22200,,,22200,,confirmed
6101,6101,,22203,,22203,,confirmed
6102,6102,,,,,NO_MAYC,confirmed
6103,6103,22206,,,22206,,confirmed
6104,6104,22208,,,22208,,confirmed
6105,6105,22210,,,22210,,confirmed
6106,6106,22212,,,22212,,confirmed
6107,6107,,,,,NO_MAYC,confirmed
6108,6108,,,,,NO_MAYC,confirmed
6109,6109,22218,,,22218,,confirmed
6110,6110,,,,,NO_MAYC,confirmed
6111,6111,,,,,NO_MAYC,confirmed
6112,6112,22224,,,22224,,confirmed
6113,6113,22226,,,22226,,confirmed
6114,,22228,,,22228,NO_BAKC,confirmed
6115,6115,22230,,,22230,,confirmed
6116,6116,22232,,,22232,,confirmed
6117,6117,22234,,,22234,,confirmed
6118,6118,22236,,,22236,,confirmed
6119,6119,,,,,NO_MAYC,confirmed
6120,6120,22240,,,22240,,confirmed
6121,6121,22242,,,22242,,confirmed
6122,6122,22244,,,22244,,confirmed
6123,6123,22246,,,22246,,confirmed
6124,6124,22248,,,22248,,confirmed
6125,6125,22250,,,22250,,confirmed
6126,6126,22252,,,22252,,confirmed
6127,6127,22254,22255,,"22254,22255",,confirmed
6128,6128,22256,,,22256,,confirmed
6129,6129,,,,,NO_MAYC,confirmed
6130,6130,22260,,,22260,,confirmed
6131,6131,22262,22263,,"22262,22263",,confirmed
6132,6132,22264,22265,,"22264,22265",,confirmed
6133,6133,,,,,NO_MAYC,confirmed
6134,6134,22268,,,22268,,confirmed
6135,6135,,,,,NO_MAYC,confirmed
6136,6136,22272,22273,,"22272,22273",,confirmed
6137,6137,22274,,,22274,,confirmed
6138,6138,22276,,,22276,,confirmed
6139,6139,22278,,,22278,,confirmed
6140,6140,,22281,,22281,,confirmed
6141,6141,,,,,NO_MAYC,confirmed
6142,6142,22284,,,22284,,confirmed
6143,6143,22286,,,22286,,confirmed
6144,6144,22288,,,22288,,confirmed
6145,6145,22290,,,22290,,confirmed
6146,6146,,22293,,22293,,confirmed
6147,,22294,,,22294,NO_BAKC,confirmed
6148,6148,22296,,,22296,,confirmed
6149,6149,22298,,,22298,,confirmed
6150,6150,,,,,NO_MAYC,confirmed
6151,6151,22302,,,22302,,confirmed
6152,6152,22304,,,22304,,confirmed
6153,6153,22306,22307,,"22306,22307",,confirmed
6154,6154,22308,,,22308,,confirmed
6155,6155,22310,22311,,"22310,22311",,confirmed
6156,6156,,,,,NO_MAYC,confirmed
6157,6157,22314,,,22314,,confirmed
6158,6158,22316,,,22316,,confirmed
6159,6159,22318,,,22318,,confirmed
6160,6160,,22321,,22321,,confirmed
6161,6161,22322,,,22322,,confirmed
6162,6162,22324,,,22324,,confirmed
6163,6163,22326,,,22326,,confirmed
6164,6164,,,,,NO_MAYC,confirmed
6165,6165,,,,,NO_MAYC,confirmed
6166,6166,22332,,,22332,,confirmed
6167,6167,22334,22335,,"22334,22335",,confirmed
6168,6168,22336,,,22336,,confirmed
6169,6169,,,,,NO_MAYC,confirmed
6170,6170,,,,,NO_MAYC,confirmed
6171,6171,22342,22343,,"22342,22343",,confirmed
6172,6172,22344,22345,,"22344,22345",,confirmed
6173,6173,,,,,NO_MAYC,confirmed
6174,6174,22348,,,22348,,confirmed
6175,6175,,,,,NO_MAYC,confirmed
6176,6176,,,,,NO_MAYC,confirmed
6177,6177,22354,,,22354,,confirmed
6178,6178,22356,,,22356,,confirmed
6179,6179,22358,,,22358,,confirmed
6180,6180,22360,,,22360,,confirmed
6181,6181,22362,,,22362,,confirmed
6182,6182,,,,,NO_MAYC,confirmed
6183,6183,22366,,,22366,,confirmed
6184,6184,22368,,,22368,,confirmed
6185,6185,22370,,,22370,,confirmed
6186,6186,22372,,,22372,,confirmed
6187,6187,,,,,NO_MAYC,confirmed
6188,6188,22376,22377,,"22376,22377",,confirmed
6189,6189,,,,,NO_MAYC,confirmed
6190,6190,22380,,,22380,,confirmed
6191,6191,22382,,,22382,,confirmed
6192,6192,22384,,,22384,,confirmed
6193,6193,,,,,NO_MAYC,confirmed
6194,6194,22388,22389,,"22388,22389",,confirmed
6195,6195,22390,,,22390,,confirmed
6196,6196,,,,,NO_MAYC,confirmed
6197,6197,22394,,,22394,,confirmed
6198,6198,22396,22397,,"22396,22397",,confirmed
6199,6199,22398,22399,,"22398,22399",,confirmed
6200,6200,,,,,NO_MAYC,confirmed
6201,6201,22402,,,22402,,confirmed
6202,6202,22404,22405,,"22404,22405",,confirmed
6203,6203,,,,,NO_MAYC,confirmed
6204,6204,22408,,,22408,,confirmed
6205,6205,22410,,,22410,,confirmed
6206,6206,22412,,,22412,,confirmed
6207,6207,22414,22415,,"22414,22415",,confirmed
6208,6208,22416,22417,,"22416,22417",,confirmed
6209,6209,22418,22419,,"22418,22419",,confirmed
6210,6210,,,,,NO_MAYC,confirmed
6211,6211,,22423,,22423,,confirmed
6212,6212,,22425,,22425,,confirmed
6213,,,,,,NO_MAYC; NO_BAKC,confirmed
6214,6214,22428,,,22428,,confirmed
6215,6215,,22431,,22431,,confirmed
6216,6216,22432,,,22432,,confirmed
6217,6217,,,,,NO_MAYC,confirmed
6218,,,,,,NO_MAYC; NO_BAKC,confirmed
6219,,22438,,,22438,NO_BAKC,confirmed
6220,6220,,,,,NO_MAYC,confirmed
6221,6221,22442,,,22442,,confirmed
6222,6222,,,,,NO_MAYC,confirmed
6223,6223,22446,22447,,"22446,22447",,confirmed
6224,6224,22448,,,22448,,confirmed
6225,6225,22450,,,22450,,confirmed
6226,6226,,,,,NO_MAYC,confirmed
6227,6227,22454,,,22454,,confirmed
6228,6228,22456,,,22456,,confirmed
6229,6229,22458,,,22458,,confirmed
6230,6230,22460,,,22460,,confirmed
6231,6231,,,,,NO_MAYC,confirmed
6232,6232,22464,22465,,"22464,22465",,confirmed
6233,6233,22466,22467,,"22466,22467",,confirmed
6234,6234,,,,,NO_MAYC,confirmed
6235,6235,22470,22471,,"22470,22471",,confirmed
6236,6236,,22473,,22473,,confirmed
6237,6237,,,,,NO_MAYC,confirmed
6238,6238,22476,,,22476,,confirmed
6239,6239,,,,,NO_MAYC,confirmed
6240,6240,22480,,,22480,,confirmed
6241,6241,22482,,,22482,,confirmed
6242,6242,22484,,,22484,,confirmed
6243,6243,,,,,NO_MAYC,confirmed
6244,6244,22488,,,22488,,confirmed
6245,6245,,22491,,22491,,confirmed
6246,6246,,22493,,22493,,confirmed
6247,6247,,,,,NO_MAYC,confirmed
6248,6248,22496,,,22496,,confirmed
6249,6249,22498,22499,,"22498,22499",,confirmed
6250,,,,,,NO_MAYC; NO_BAKC,confirmed
6251,6251,22502,,,22502,,confirmed
6252,6252,,,,,NO_MAYC,confirmed
6253,6253,22506,,,22506,,confirmed
6254,6254,,,,,NO_MAYC,confirmed
6255,6255,,,,,NO_MAYC,confirmed
6256,6256,22512,,,22512,,confirmed
6257,6257,22514,,,22514,,confirmed
6258,6258,,,,,NO_MAYC,confirmed
6259,6259,22518,,,22518,,confirmed
6260,6260,22520,,,22520,,confirmed
6261,6261,,,,,NO_MAYC,confirmed
6262,6262,22524,,,22524,,confirmed
6263,6263,,,,,NO_MAYC,confirmed
6264,6264,22528,,,22528,,confirmed
6265,6265,22530,,,22530,,confirmed
6266,6266,22532,,,22532,,confirmed
6267,,22534,22535,,"22534,22535",NO_BAKC,confirmed
6268,6268,22536,,,22536,,confirmed
6269,6269,22538,22539,,"22538,22539",,confirmed
6270,6270,,,,,NO_MAYC,confirmed
6271,6271,22542,,,22542,,confirmed
6272,6272,22544,,,22544,,confirmed
6273,6273,22546,22547,,"22546,22547",,confirmed
6274,6274,22548,,,22548,,confirmed
6275,6275,22550,,,22550,,confirmed
6276,6276,22552,,,22552,,confirmed
6277,,,,,,NO_MAYC; NO_BAKC,confirmed
6278,6278,22556,,,22556,,confirmed
6279,6279,,,,,NO_MAYC,confirmed
6280,6280,,,,,NO_MAYC,confirmed
6281,6281,22562,,,22562,,confirmed
6282,6282,,22565,,22565,,confirmed
6283,6283,,,,,NO_MAYC,confirmed
6284,6284,,,,,NO_MAYC,confirmed
6285,6285,22570,,,22570,,confirmed
6286,6286,,22573,,22573,,confirmed
6287,6287,22574,,,22574,,confirmed
6288,6288,22576,,,22576,,confirmed
6289,6289,22578,22579,,"22578,22579",,confirmed
6290,6290,22580,,,22580,,confirmed
6291,6291,,,,,NO_MAYC,confirmed
6292,6292,22584,,,22584,,confirmed
6293,6293,22586,,,22586,,confirmed
6294,6294,22588,,,22588,,confirmed
6295,6295,22590,22591,,"22590,22591",,confirmed
6296,6296,,,,,NO_MAYC,confirmed
6297,6297,22594,,,22594,,confirmed
6298,6298,22596,22597,,"22596,22597",,confirmed
6299,6299,22598,,,22598,,confirmed
6300,6300,22600,,,22600,,confirmed
6301,6301,,,,,NO_MAYC,confirmed
6302,6302,,,,,NO_MAYC,confirmed
6303,6303,22606,,,22606,,confirmed
6304,6304,22608,,,22608,,confirmed
6305,6305,,22611,,22611,,confirmed
6306,6306,22612,,,22612,,confirmed
6307,6307,22614,,,22614,,confirmed
6308,6308,22616,,,22616,,confirmed
6309,6309,22618,,,22618,,confirmed
6310,6310,,,,,NO_MAYC,confirmed
6311,6311,22622,,,22622,,confirmed
6312,6312,22624,,,22624,,confirmed
6313,6313,,,,,NO_MAYC,confirmed
6314,6314,22628,22629,,"22628,22629",,confirmed
6315,6315,22630,22631,,"22630,22631",,confirmed
6316,6316,22632,22633,,"22632,22633",,confirmed
6317,6317,,,,,NO_MAYC,confirmed
6318,6318,22636,,,22636,,confirmed
6319,6319,22638,,,22638,,confirmed
6320,6320,22640,,,22640,,confirmed
6321,6321,,22643,,22643,,confirmed
6322,6322,,,,,NO_MAYC,confirmed
6323,6323,,,,,NO_MAYC,confirmed
6324,6324,22648,,,22648,,confirmed
6325,6325,22650,,,22650,,confirmed
6326,6326,22652,,,22652,,confirmed
6327,6327,22654,,,22654,,confirmed
6328,6328,22656,,,22656,,confirmed
6329,6329,22658,,,22658,,confirmed
6330,6330,22660,,,22660,,confirmed
6331,6331,22662,,,22662,,confirmed
6332,6332,22664,,,22664,,confirmed
6333,6333,,,,,NO_MAYC,confirmed
6334,6334,,,,,NO_MAYC,confirmed
6335,6335,22670,,,22670,,confirmed
6336,6336,22672,,,22672,,confirmed
6337,6337,22674,,,22674,,confirmed
6338,6338,,,,,NO_MAYC,confirmed
6339,6339,22678,22679,,"22678,22679",,confirmed
6340,6340,22680,,,22680,,confirmed
6341,6341,22682,,,22682,,confirmed
6342,6342,22684,,,22684,,confirmed
6343,6343,,,,,NO_MAYC,confirmed
6344,6344,22688,,,22688,,confirmed
6345,6345,22690,,,22690,,confirmed
6346,6346,22692,,,22692,,confirmed
6347,6347,22694,22695,,"22694,22695",,confirmed
6348,6348,22696,,,22696,,confirmed
6349,6349,22698,,,22698,,confirmed
6350,6350,22700,,,22700,,confirmed
6351,6351,22702,,,22702,,confirmed
6352,6352,22704,,,22704,,confirmed
6353,6353,,,,,NO_MAYC,confirmed
6354,6354,22708,,,22708,,confirmed
6355,6355,,,,,NO_MAYC,confirmed
6356,6356,22712,,,22712,,confirmed
6357,6357,,,,,NO_MAYC,confirmed
6358,6358,22716,,,22716,,confirmed
6359,6359,22718,,,22718,,confirmed
6360,6360,,,,,NO_MAYC,confirmed
6361,6361,22722,22723,,"22722,22723",,confirmed
6362,6362,,,,,NO_MAYC,confirmed
6363,6363,22726,22727,,"22726,22727",,confirmed
6364,6364,22728,,,22728,,confirmed
6365,6365,22730,,,22730,,confirmed
6366,6366,,,,,NO_MAYC,confirmed
6367,6367,,,,,NO_MAYC,confirmed
6368,6368,,,,,NO_MAYC,confirmed
6369,6369,22738,,,22738,,confirmed
6370,6370,22740,,,22740,,confirmed
6371,6371,,,,,NO_MAYC,confirmed
6372,,22744,,,22744,NO_BAKC,confirmed
6373,6373,,22747,,22747,,confirmed
6374,6374,22748,,,22748,,confirmed
6375,6375,22750,,,22750,,confirmed
6376,6376,22752,,,22752,,confirmed
6377,6377,,,,,NO_MAYC,confirmed
6378,6378,22756,,,22756,,confirmed
6379,6379,,,,,NO_MAYC,confirmed
6380,6380,,,,,NO_MAYC,confirmed
6381,6381,22762,,,22762,,confirmed
6382,,22764,,,22764,NO_BAKC,confirmed
6383,6383,,,,,NO_MAYC,confirmed
6384,6384,22768,,,22768,,confirmed
6385,6385,22770,,,22770,,confirmed
6386,6386,22772,,,22772,,confirmed
6387,6387,,,,,NO_MAYC,confirmed
6388,6388,22776,22777,,"22776,22777",,confirmed
6389,6389,22778,,,22778,,confirmed
6390,6390,,,,,NO_MAYC,confirmed
6391,6391,,22783,,22783,,confirmed
6392,6392,22784,,,22784,,confirmed
6393,6393,22786,,,22786,,confirmed
6394,6394,22788,,,22788,,confirmed
6395,6395,22790,,,22790,,confirmed
6396,6396,22792,,,22792,,confirmed
6397,6397,22794,,,22794,,confirmed
6398,6398,,22797,,22797,,confirmed
6399,6399,22798,,,22798,,confirmed
6400,6400,22800,,,22800,,confirmed
6401,6401,,,,,NO_MAYC,confirmed
6402,6402,22804,,,22804,,confirmed
6403,6403,22806,,,22806,,confirmed
6404,6404,22808,,,22808,,confirmed
6405,6405,22810,,,22810,,confirmed
6406,,22812,,,22812,NO_BAKC,confirmed
6407,,22814,,,22814,NO_BAKC,confirmed
6408,6408,,,,,NO_MAYC,confirmed
6409,6409,22818,,,22818,,confirmed
6410,6410,22820,22821,,"22820,22821",,confirmed
6411,6411,22822,,,22822,,confirmed
6412,6412,22824,,,22824,,confirmed
6413,6413,22826,,,22826,,confirmed
6414,6414,,,,,NO_MAYC,confirmed
6415,6415,,,,,NO_MAYC,confirmed
6416,6416,22832,,,22832,,confirmed
6417,6417,22834,,,22834,,confirmed
6418,6418,22836,,,22836,,confirmed
6419,6419,22838,,,22838,,confirmed
6420,6420,22840,,,22840,,confirmed
6421,6421,,,,,NO_MAYC,confirmed
6422,6422,22844,,,22844,,confirmed
6423,6423,22846,,,22846,,confirmed
6424,6424,22848,,,22848,,confirmed
6425,6425,,,,,NO_MAYC,confirmed
6426,6426,22852,,,22852,,confirmed
6427,6427,22854,,,22854,,confirmed
6428,6428,22856,,,22856,,confirmed
6429,6429,22858,22859,,"22858,22859",,confirmed
6430,6430,22860,,,22860,,confirmed
6431,6431,22862,22863,,"22862,22863",,confirmed
6432,6432,22864,,,22864,,confirmed
6433,6433,,,,,NO_MAYC,confirmed
6434,6434,22868,,,22868,,confirmed
6435,6435,22870,22871,,"22870,22871",,confirmed
6436,6436,22872,22873,,"22872,22873",,confirmed
6437,,,22875,,22875,NO_BAKC,confirmed
6438,6438,22876,,,22876,,confirmed
6439,6439,22878,,,22878,,confirmed
6440,6440,22880,22881,,"22880,22881",,confirmed
6441,6441,22882,,,22882,,confirmed
6442,6442,22884,,,22884,,confirmed
6443,6443,22886,,,22886,,confirmed
6444,6444,22888,22889,,"22888,22889",,confirmed
6445,6445,22890,22891,,"22890,22891",,confirmed
6446,6446,,22893,,22893,,confirmed
6447,6447,,22895,,22895,,confirmed
6448,6448,22896,,,22896,,confirmed
6449,6449,22898,,,22898,,confirmed
6450,6450,22900,,,22900,,confirmed
6451,6451,22902,22903,,"22902,22903",,confirmed
6452,6452,22904,,,22904,,confirmed
6453,6453,22906,,,22906,,confirmed
6454,6454,22908,,,22908,,confirmed
6455,6455,22910,22911,,"22910,22911",,confirmed
6456,6456,22912,,,22912,,confirmed
6457,6457,22914,,,22914,,confirmed
6458,6458,,,,,NO_MAYC,confirmed
6459,6459,22918,22919,,"22918,22919",,confirmed
6460,6460,22920,,,22920,,confirmed
6461,6461,22922,,,22922,,confirmed
6462,6462,22924,,,22924,,confirmed
6463,6463,22926,22927,,"22926,22927",,confirmed
6464,6464,22928,22929,,"22928,22929",,confirmed
6465,6465,22930,,,22930,,confirmed
6466,6466,22932,22933,,"22932,22933",,confirmed
6467,6467,22934,22935,,"22934,22935",,confirmed
6468,6468,22936,,,22936,,confirmed
6469,6469,,,,,NO_MAYC,confirmed
6470,6470,22940,,,22940,,confirmed
6471,6471,,,,,NO_MAYC,confirmed
6472,6472,22944,22945,,"22944,22945",,confirmed
6473,6473,,,,,NO_MAYC,confirmed
6474,6474,22948,,,22948,,confirmed
6475,6475,22950,,,22950,,confirmed
6476,6476,22952,,,22952,,confirmed
6477,6477,22954,,,22954,,confirmed
6478,,,,,,NO_MAYC; NO_BAKC,confirmed
6479,6479,22958,22959,,"22958,22959",,confirmed
6480,6480,22960,,,22960,,confirmed
6481,6481,,,,,NO_MAYC,confirmed
6482,6482,22964,22965,,"22964,22965",,confirmed
6483,6483,,,,,NO_MAYC,confirmed
6484,6484,22968,22969,,"22968,22969",,confirmed
6485,6485,,,,,NO_MAYC,confirmed
6486,6486,22972,,,22972,,confirmed
6487,6487,22974,,,22974,,confirmed
6488,6488,22976,,,22976,,confirmed
